Municipio,UF,Post/Coment,Data,Usuario,Comentarios,Emojis,Texto,Unicodes,ComentarioTraduzido,Polaridade,Analise,Subjetividade
Catas Altas,MG,Comentario,2022-09-09 00:29:43,giselyestanislau,👏 👏 👏 👏 👏 👏,👏,,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",,1.2,Positivo,0.0
Catas Altas,MG,Comentario,2022-09-10 07:37:55,mariah.giuliaa,"Essa é a insegurança do seu município Sr. prefeito, o senhor tem o poder de ajudar na segurança publica, mas não colabora. Convoca os aprovados da Guarda Municipal e põe pra trabalhar.",,"Essa é a insegurança do seu município Sr. prefeito, o senhor tem o poder de ajudar na segurança publica, mas não colabora. Convoca os aprovados da Guarda Municipal e põe pra trabalhar.",[],"This is the insecurity of your municipality Mr. Mayor, you have the power to help in public security, but do not collaborate. Call the approved of the Municipal Guard and put it to work.",0.0,Neutro,0.067
Catas Altas,MG,Comentario,2022-09-07 18:02:03,walter_d_liz,😍 😍 😍 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,😍,🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,"['U0001f60d', 'U0001f60d', 'U0001f60d']",🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,0.6,Positivo,0.0
Catas Altas,MG,Comentario,2022-09-07 02:34:48,brunoguinu,"Está precisando falar da GCM, prefeito! Esclareça nossas dúvidas!",,"Está precisando falar da GCM, prefeito! Esclareça nossas dúvidas!",[],"You need to talk about GCM, mayor! Clarify our doubts!",0.0,Neutro,0.0
Catas Altas,MG,Comentario,2022-09-07 12:58:22,johnatanramos87,"E o concurso da Prefeitura do cargo Guarda Municipal de Catas Altas, já tem resposta para os canditados e para a população de Catas Altas?",,"E o concurso da Prefeitura do cargo Guarda Municipal de Catas Altas, já tem resposta para os canditados e para a população de Catas Altas?",[],"And the contest of the City Hall of the Municipal Guard of Catas Altas, already has response to the candidates and the population of Catas Altas?",0.0,Neutro,0.0
Catas Altas,MG,Comentario,2022-09-07 13:52:36,iagohrq,"Fala Prefeito, quando irá falar da Guarda Municipal?",,"Fala Prefeito, quando irá falar da Guarda Municipal?",[],"Do you speak mayor, when will you talk about the Municipal Guard?",0.0,Neutro,0.0
Catas Altas,MG,Comentario,2022-09-07 11:55:06,rodrigo_lopez1705,Olá prefeito. Tá precisando falar sobre a guarda municipal. Gostaria muito de saber sobre esse assunto,,Olá prefeito. Tá precisando falar sobre a guarda municipal. Gostaria muito de saber sobre esse assunto,[],Hello Mayor. You need to talk about the Municipal Guard. I would love to know about this subject,0.167,Positivo,0.467
Catas Altas,MG,Comentario,2022-09-07 02:44:12,vitor_grimes,"Seria muito bom a presença da Guarda Municipal no disfile do 7 de Setembro, mas sempre há empecilhos na continuação do concurso público de 2019. O prefeito tem algo a declarar sobre?",,"Seria muito bom a presença da Guarda Municipal no disfile do 7 de Setembro, mas sempre há empecilhos na continuação do concurso público de 2019. O prefeito tem algo a declarar sobre?",[],"It would be very good the presence of the Municipal Guard at the September 7 parade, but there are always obstacles to the continuation of the 2019 Public Tender. The mayor has something to declare about?",0.152,Positivo,0.27
Catas Altas,MG,Comentario,2022-09-07 03:03:14,rutielebrito7,"Olá Prefeito , esperando o dia que o Tópico será , Catas Altas dá andamento ao Concurso da GCM , e dá um importante passo rumo a uma melhor segurança da Cidade",,"Olá Prefeito , esperando o dia que o Tópico será , Catas Altas dá andamento ao Concurso da GCM , e dá um importante passo rumo a uma melhor segurança da Cidade",[],"Hello mayor, waiting for the day that the topic will be, Catas high gives you the GCM contest, and takes an important step towards better security in the city",0.353,Positivo,0.68
Catas Altas,MG,Comentario,2022-09-05 22:24:32,ianyjoia,👏 👏 👏 👏 👏 👏 👏 👏 👏 👏 👏 👏 👏,👏,,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",,2.6,Positivo,0.0
Catas Altas,MG,Comentario,2022-09-05 22:33:01,pousadavistadaserramg,Vi a linda da Pietra ! Parabéns por proporcionar momentos tão lindos para as nossas crianças! 👏 😍,👏😍,Vi a linda da Pietra ! Parabéns por proporcionar momentos tão lindos para as nossas crianças!,"['U0001f44f', 'U0001f60d']",I saw the beautiful Pietra! Congratulations on providing such beautiful moments for our children!,1.067,Positivo,0.833
Catas Altas,MG,Comentario,2022-09-05 22:49:47,hospedariaestradareal,"Parabenizo a todos envolvidos na realização deste maravilhoso evento que agradou muito a crianças e adultos. Que a secretária de Turismo, Aline, traga muitos eventos deste porte para enriquecer a cultura do povo de CA e dos turistas. 👏 👏 👏 👏 👏 👏",👏,"Parabenizo a todos envolvidos na realização deste maravilhoso evento que agradou muito a crianças e adultos. Que a secretária de Turismo, Aline, traga muitos eventos deste porte para enriquecer a cultura do povo de CA e dos turistas.","['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']","I congratulate everyone involved in this wonderful event that pleased children and adults. That the Secretary of Tourism, Aline, brings many events of this size to enrich the culture of the people of Ca and the tourists.",1.867,Positivo,0.833
Catas Altas,MG,Comentario,2022-09-05 20:29:50,michelenonatodossantos, 😍 Ayla iria gostar,😍,Ayla iria gostar,['U0001f60d'],Ayla would like,0.2,Positivo,0.0
Catas Altas,MG,Comentario,2022-09-03 14:47:53,heder_wiler,Para mim saulo não esclareceu nada. Na verdade vetou por questões meramente políticas. Nada impede de se adequar leis de outros municípios a catas altas. O nome já diz adequar. Em que itens do projeto nao se aplica a catas altas.,,Para mim saulo não esclareceu nada. Na verdade vetou por questões meramente políticas. Nada impede de se adequar leis de outros municípios a catas altas. O nome já diz adequar. Em que itens do projeto nao se aplica a catas altas.,[],For me Saul did not clarify anything. Actually vetoed for merely political reasons. Nothing prevents adapting laws from other municipalities to tall catas. The name already says adjust. In which project items does not apply to high cats.,0.009,Positivo,0.279
Catas Altas,MG,Comentario,2022-09-03 18:45:01,arq.tiagocunhar,"Uai, então a legislação do Rio de Janeiro é inconstitucional?",,"Uai, então a legislação do Rio de Janeiro é inconstitucional?",[],"Wow, then is the legislation of Rio de Janeiro unconstitutional?",0.1,Positivo,1.0
Catas Altas,MG,Comentario,2022-09-04 16:05:47,matheustabbasco,"Logo, o que nos representa não quer aprovar um projeto de lei pq o mesmo já foi aprovado no RJ e fere a Constituição Federal. Prefeito, vamos rever então nossos projetos pq se levarmos em consideração, muitos são copiados de outras cidades. Pelo amor de Deus !!!",,"Logo, o que nos representa não quer aprovar um projeto de lei pq o mesmo já foi aprovado no RJ e fere a Constituição Federal. Prefeito, vamos rever então nossos projetos pq se levarmos em consideração, muitos são copiados de outras cidades. Pelo amor de Deus !!!",[],"Therefore, what represents us does not want to approve a bill because it has already been approved in RJ and hurts the Federal Constitution. Mayor, we will review our projects then because if we consider, many are copied from other cities. For the love of God !!!",0.451,Positivo,0.492
Catas Altas,MG,Comentario,2022-09-04 17:14:16,osamucandomorais,"Legal, leviano e demagógico, mas tá tudo certo socar um monte de gente indicada em cargo público né, mas ok.",,"Legal, leviano e demagógico, mas tá tudo certo socar um monte de gente indicada em cargo público né, mas ok.",[],"Cool, light and demagogic, but it's all right to punch a lot of people nominated in public office right, but ok.",0.304,Positivo,0.498
Catas Altas,MG,Comentario,2022-09-02 23:15:05,andreia_mateus_s,E uma excelente campanha e muito triste vê as pessoas tao jovem tirando suas vidas 😢,😢,E uma excelente campanha e muito triste vê as pessoas tao jovem tirando suas vidas,['U0001f622'],And an excellent campaign and very sad see the people so young taking their lives,0.05,Positivo,0.8
Catas Altas,MG,Comentario,2022-09-02 01:38:36,uysoares,👏 👏 👏,👏,,"['U0001f44f', 'U0001f44f', 'U0001f44f']",,0.6,Positivo,0.0
Catas Altas,MG,Comentario,2022-09-02 10:11:14,cristiane_deusfreire,👏 👏,👏,,"['U0001f44f', 'U0001f44f']",,0.4,Positivo,0.0
Catas Altas,MG,Comentario,2022-09-02 09:20:46,marcelo.erasmo,👏 👏 👏 👏,👏,,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",,0.8,Positivo,0.0
Catas Altas,MG,Comentario,2022-09-02 10:03:41,fernandol_moraes,Tem alguma previsão para aumentar o tamanho do reservatório de água que abastece Catas Altas?,,Tem alguma previsão para aumentar o tamanho do reservatório de água que abastece Catas Altas?,[],Do you have any forecast to increase the size of the water reservoir that supplies high caters?,0.16,Positivo,0.54
Catas Altas,MG,Comentario,2022-09-02 00:57:38,andreia_mateus_s,Parabéns sucesso sempre 👏 👏,👏,Parabéns sucesso sempre,"['U0001f44f', 'U0001f44f']",CONGRATULATIONS SUCCESS ALWAYS,0.7,Positivo,0.0
Catas Altas,MG,Comentario,2022-09-04 00:04:11,governadorlindenberges51,👏,👏,,['U0001f44f'],,0.2,Positivo,0.0
Catas Altas,MG,Comentario,2022-09-02 03:38:40,denisevania1,"ATENÇÃO: 👉 Estamos divulgando através dos GRUPOS DO FACEBOOK e outras redes sociais a importância da construção do asfalto de CATAS ALTAS – ALVINÓPOLIS pouco mais de 50 km, 🚍 🚘 🚖 onde as seguintes cidades serão beneficiadas: Alvinópolis, Ponte Nova, Sem Peixe, Dom Silvério, Rio Piracicaba, Santa Bárbara, Barão de Cocais, São Gonçalo do Rio Abaixo, Mariana, Ouro Preto, João Monlevade. Se os eleitores desses municípios entenderem a magnitude desse projeto com certeza vai conversar com seus candidatos a deputado estadual e federal. Não existe nada de tamanha relevância do que essa obra, chegou a hora desses municípios se unirem. 🚗 🚕 🚙",👉🚍🚘🚖🚗🚕🚙,"ATENÇÃO: Estamos divulgando através dos GRUPOS DO FACEBOOK e outras redes sociais a importância da construção do asfalto de CATAS ALTAS – ALVINÓPOLIS pouco mais de 50 km, onde as seguintes cidades serão beneficiadas: Alvinópolis, Ponte Nova, Sem Peixe, Dom Silvério, Rio Piracicaba, Santa Bárbara, Barão de Cocais, São Gonçalo do Rio Abaixo, Mariana, Ouro Preto, João Monlevade. Se os eleitores desses municípios entenderem a magnitude desse projeto com certeza vai conversar com seus candidatos a deputado estadual e federal. Não existe nada de tamanha relevância do que essa obra, chegou a hora desses municípios se unirem.","['U0001f449', 'U0001f68d', 'U0001f698', 'U0001f696', 'U0001f697', 'U0001f695', 'U0001f699']","ATTENTION: We are promoting through Facebook groups and other social networks the importance of building the Altas Catas asphalt - Alvinópolis just over 50 km, where the following cities will benefit: Alvinópolis, Ponte Nova, without Fish, Dom Silvério, Rio Piracicaba , Santa Barbara, Baron of Cocais, São Gonçalo do Rio Baixo, Mariana, Ouro Preto, João Monlevade. If the voters of these municipalities understand the magnitude of this project will surely talk to their candidates for state and federal deputy. There is nothing of such relevance of what this work has come time for these municipalities to come together.",-0.118,Negativo,0.386
Catas Altas,MG,Comentario,2022-09-02 00:31:26,fernanda.rrezende,,,,[],,0.0,Neutro,0.0
Catas Altas,MG,Comentario,2022-09-13 16:00:11,marciana1313,,,,[],,0.0,Neutro,0.0
Catas Altas,MG,Comentario,2022-09-13 16:00:22,marciana1313,,,,[],,0.0,Neutro,0.0
Catas Altas,MG,Comentario,2022-09-02 13:13:24,_deborahfcortez_,"Bom dia! Já existem mais informações sobre o evento Rock Beer, nos dia 10 e 11/09?",,"Bom dia! Já existem mais informações sobre o evento Rock Beer, nos dia 10 e 11/09?",[],"Good Morning! Is there already more information about the Rock Beer event, on 10 and 11/09?",0.688,Positivo,0.55
Catas Altas,MG,Comentario,2022-09-02 13:14:02,_deborahfcortez_,https://www.instagram.com/p/CgkXLRJJsE6/,,,[],,0.0,Neutro,0.0
Catas Altas,MG,Comentario,2022-09-01 17:22:09,gilmouraocoachritbox,👏 👏 👏 👏,👏,,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",,0.8,Positivo,0.0
Catas Altas,MG,Comentario,2022-09-01 17:18:15,robson.gpaulino,Excelente ideia,,Excelente ideia,[],Excelent idea,0.0,Neutro,0.0
Catas Altas,MG,Comentario,2022-09-02 12:58:07,sinval.ferreira,👏 👏 👏 👏,👏,,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",,0.8,Positivo,0.0
Catas Altas,MG,Comentario,2022-09-09 00:31:07,giselyestanislau,👏 👏 👏 👏 👏,👏,,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",,1.0,Positivo,0.0
Catas Altas,MG,Comentario,2022-09-01 17:50:58,rodrigo_lopez1705,Sobre a GM. Como tá o andamento?,,Sobre a GM. Como tá o andamento?,[],About GM. How is the progress?,0.0,Neutro,0.0
Catas Altas,MG,Comentario,2022-09-03 21:22:41,matheustabbasco,Fala Sr. Prefeito !!! Qual é o motivo das obras da rodoviária e da nova escola estarem em lentidão ?,,Fala Sr. Prefeito !!! Qual é o motivo das obras da rodoviária e da nova escola estarem em lentidão ?,[],Speak Mr. Mayor !!! What is the reason for the works of the bus station and the new school to be in slowness?,0.136,Positivo,0.455
Catas Altas,MG,Comentario,2022-09-01 20:20:16,f.lipegabriel,O Prefeito poderia nos dar uma resposta sobre o andamento do concurso da Guarda Municipal?,,O Prefeito poderia nos dar uma resposta sobre o andamento do concurso da Guarda Municipal?,[],Could the mayor give us an answer about the progress of the Municipal Guard contest?,0.0,Neutro,0.0
Catas Altas,MG,Comentario,2022-09-01 17:44:33,brunoguinu,"Fala, Prefeito! Qual o motivo de até hoje o concurso da Guarda Municipal estar estagnado?",,"Fala, Prefeito! Qual o motivo de até hoje o concurso da Guarda Municipal estar estagnado?",[],"Speak, mayor! What is the reason that the municipal guard contest is stagnant to this day?",0.0,Neutro,0.0
Catas Altas,MG,Comentario,2022-09-01 18:51:37,ventura.lu4n,Quando dará andamento ao concurso da Guarda Municipal?,,Quando dará andamento ao concurso da Guarda Municipal?,[],When will the Municipal Guard contest?,0.0,Neutro,0.0
Catas Altas,MG,Comentario,2022-09-01 19:31:52,erlaine_assistente_virtual,Glorias a Deus por este projeto,,Glorias a Deus por este projeto,[],GLORIES TO GOD BY THIS PROJECT,0.0,Neutro,0.0
Catas Altas,MG,Comentario,2022-09-01 18:43:09,rutielebrito7,"Olá Prefeito , Bora dar andamento ao Concurso da Guarda e dar mais segurança aos cidadões e Turistas. Contamos com você ❤ ️",❤,"Olá Prefeito , Bora dar andamento ao Concurso da Guarda e dar mais segurança aos cidadões e Turistas. Contamos com você ️",['u2764'],"Hello Mayor, let's go to the Guarda Contest and give more security to citizens and tourists. We count on you ️",0.7,Positivo,0.5
Catas Altas,MG,Comentario,2022-09-01 18:46:50,johnatanramos87,"Então já tem um assunto importante pra começar, por qual motivo até hoje não teve continuidade do concurso da gcm de catas altas, pois já está sendo um pouco de falta de respeito com o município, com essa falta de resposta. Então Responde aí para nós prefeito, para os canditados do concurso, e também para a tão querida comunidade de catas altas ???",,"Então já tem um assunto importante pra começar, por qual motivo até hoje não teve continuidade do concurso da gcm de catas altas, pois já está sendo um pouco de falta de respeito com o município, com essa falta de resposta. Então Responde aí para nós prefeito, para os canditados do concurso, e também para a tão querida comunidade de catas altas ???",[],"So there is already an important subject to start, why until today there was no continuity of the GCM Catas Altas contest, because it is already being a little lack of respect with the municipality, with this lack of response. So respond to us mayor, for the candidates of the contest, and also to the dear community of Catas Altas ???",0.015,Positivo,0.611
Catas Altas,MG,Comentario,2022-09-01 19:33:01,erlaine_assistente_virtual,Glorias ao nome do Senhor Jesus por este novo projeto. Que Deus acampe anjos ao seu redor e te conceda graça. Deus seja louvado. 👏 👏 👏,👏,Glorias ao nome do Senhor Jesus por este novo projeto. Que Deus acampe anjos ao seu redor e te conceda graça. Deus seja louvado.,"['U0001f44f', 'U0001f44f', 'U0001f44f']",GLORIES TO THE NAME OF THE LORD JESUS BY THIS NEW PROJECT. May God end up angels around you and grant you grace. God be praised.,0.736,Positivo,0.455
