Municipio,UF,Post/Coment,Data,Usuario,Legenda,Comentarios,Likes
Catanduvas,PR,Post,2022-04-29 13:14:34,municipiodecatanduvas,"NOTA DE PESAR PELO FALECIMENTO DO EX-PREFEITO, DANILO HONORINO BERNARTT.

 
A Prefeitura Municipal de Catanduvas lamenta, com profundo pesar, o falecimento do ex-vereador e ex-prefeito, Danilo Honorino Bernartt, ocorrido nesta quinta-feira,  28 de abril. O corpo está sendo velado na Câmara Municipal de Vereadores de Catanduvas e o sepultamento está marcado para hoje, sexta-feira, às 13h00, no Cemitério Municipal de Catanduvas.

 Danilo Honorino Bernartt, pioneiro e patriarca de família genuinamente Catanduvense, foi gestor do Município entre 1965 e 1969  e vereador entre os anos de 1973 e 1976, deixando sua importante contribuição para o desenvolvimento de Catanduvas.

  Diante do ocorrido, o Governo de Catanduvas decreta LUTO OFICIAL DE 3 DIAS e se solidariza com seus familiares e amigos. Na oportunidade, presta as sinceras condolências por tão grande perda.",,4.0
Catanduvas,PR,Post,2022-04-29 13:11:43,municipiodecatanduvas,"NOTA DE PESAR PELO FALECIMENTO DO EX-PREFEITO, DANILO HONORINO BERNARTT.

 
A Prefeitura Municipal de Catanduvas lamenta, com profundo pesar, o falecimento do ex-vereador e ex-prefeito, Danilo Honorino Bernartt, ocorrido nesta quinta-feira,  28 de abril. O corpo está sendo velado na Câmara Municipal de Vereadores de Catanduvas e o sepultamento está marcado para hoje, sexta-feira, às 15h00, no Cemitério Municipal de Catanduvas.

 Danilo Honorino Bernartt, pioneiro e patriarca de família genuinamente Catanduvense, foi gestor do Município entre 1965 e 1969  e vereador entre os anos de 1973 e 1976, deixando sua importante contribuição para o desenvolvimento de Catanduvas.

  Diante do ocorrido, o Governo de Catanduvas decreta LUTO OFICIAL DE 3 DIAS e se solidariza com seus familiares e amigos. Na oportunidade, presta as sinceras condolências por tão grande perda.",,20.0
Catanduvas,PR,Post,2022-04-29 11:16:12,municipiodecatanduvas,"CATANDUVAS REALIZA CAMPANHA DE VACINAÇÃO CONTRA COVID-19, GRIPE E SARAMPO, NESTE SÁBADO DIA 30 DE ABRIL.",,3.0
Catanduvas,PR,Post,2022-04-26 19:34:44,municipiodecatanduvas,"ATENÇÃO: CONFIRMADO O PRIMEIRO ÓBITO CAUSADO PELA DENGUE EM CATANDUVAS.

A Secretaria Municipal de Saúde de Catanduvas comunica o primeiro óbito por Dengue com laudo reagente emitido pelo LACEN - Laboratório Central do Estado do Paraná que estava em investigação desde o dia 07/04/2022. Paciente do sexo feminino, 10 anos com comorbidade e encontrava-se internada na UTI de um hospital na cidade de Cascavel/PR. A Secretaria de Saúde lamenta profundamente a perda. 

Informamos ainda que conforme Lei 13.853/2019, é vedado a divulgação de dados pessoais dos pacientes suspeitos ou confirmados, sendo a violação destes direitos sujeitos a responsabilização administrativa, civil e criminal.

Reiteramos o pedido de colaboração a população para que todos façam sua parte limpando seus quintais, calhas de água, vasos de plantas e que seja retirando tudo o que acumule água para que não haja criadouro do mosquito.",,2.0
Catanduvas,PR,Post,2022-04-26 17:42:10,municipiodecatanduvas,"O CRAS de Catanduvas, comunica que no dia 28 de abril, haverá entrevistas de emprego. 

COPACOL: 
Dia: 28 de abril (quinta-feira).
Horário: 14h00.
Local: CRAS DE CATANDUVAS

Para mais informações, entrar em contato através do telefone/whatsApp (45) 9 8407-0424 ou procurar o CRAS, que fica localizado na Rua Dom Pedro II, 512 - Centro (em frente ao Lago Municipal).",,0.0
Catanduvas,PR,Post,2022-04-26 00:03:10,municipiodecatanduvas,"PSS - Processo Seletivo Simplificado para “Assistente de Alfabetização Voluntário”.


Está aberto o Edital do Processo Seletivo Simplificado para “Assistente de Alfabetização Voluntário” do Programa Tempo de Aprender, conforme Decreto nº 80/2022.

 Com início das inscrições no dia 25/04 a 29/04, período das 8h às 12h, na Secretaria Municipal de Educação. Qualquer dúvida, entrar em contato no telefone 3234-8571.",,7.0
Catanduvas,PR,Post,2022-04-25 18:18:40,municipiodecatanduvas,"PREFEITURA DE CATANDUVAS DARÁ INÍCIO AO PROGRAMA DE CASTRAÇÃO PARA CÃES QUE VIVEM EM SITUAÇÃO DE RUA. 

No intuito de evitar ou diminuir o aumento de animais abandonados no município, na última quarta-feira (20), o prefeito Professor Moisés, recebeu em seu gabinete, membros da Associação Protetora dos Animais e do Meio Ambiente de Catanduvas - APRAMAC, Vivieli Comiram (Presidente) e Vera Lucia Zin (Vice-Secretária), para tratar assuntos relacionados ao Programa de controle ético da população canina que vivem em situação de rua.

O Programa que iniciará nos próximos dias, é importante para interromper a reprodução indiscriminada de cães, diminuir a incidência de abandonos e consequentemente prevenir a ocorrência de transmissão de doenças, classificadas como zoonoses.

Os processos cirúrgicos do Programa de Castração, serão realizados por meio de clínicas veterinárias terceirizadas e o tempo de recuperação do animal castrado é de poucos dias.",,33.0
Catanduvas,PR,Post,2022-04-20 21:23:56,municipiodecatanduvas,"A Secretaria Municipal de Saúde de Catanduvas comunica mais 01 caso positivo de COVID-19.

Paciente do sexo feminino 40 anos, encontra-se em isolamento domiciliar sem sinais de complicação até o momento e está sendo monitorada pelo setor epidemiológico conforme prevê a legislação e protocolos. Conforme Lei 13.853/2019, é vedado a divulgação de dados pessoais dos pacientes suspeitos ou confirmados, sendo a violação destes direitos sujeitos a responsabilização administrativa, civil e criminal. O descumprimento das orientações da equipe de saúde, poderão acarretar sanções prevista do Código Penal Brasileiro em seu Art. 267 e 268
Informamos que é obrigatório o uso de máscara conforme RESOLUÇÃO SESA Nº 243/2022. Art. 6º Fica obrigatório o uso de máscaras de proteção facial com total cobertura do nariz, boca e queixo:

I – Por indivíduos com sintomas de síndrome gripal, teste positivo, ou exposição a alguém com COVID-19 em ambientes abertos e fechados; 
II – No controle de surtos; 
III – Para acesso aos espaços públicos ou privados de prestação de serviços de saúde, que atendam pacientes com suspeita ou confirmação de casos de síndrome respiratórias e COVID-19, por funcionários, pacientes e visitantes.",,5.0
Catanduvas,PR,Post,2022-04-14 20:06:54,municipiodecatanduvas,"NOTA INFORMATIVA 
COVID-19 
A Secretaria Municipal de Saúde de Catanduvas comunica mais 01 caso positivo de COVID-19.

Paciente do sexo feminino 51 anos, encontra-se em isolamento domiciliar sem sinais de complicação até o momento e está sendo monitorada pelo setor epidemiológico conforme prevê a legislação e protocolos. Conforme Lei 13.853/2019, é vedado a divulgação de dados pessoais dos pacientes suspeitos ou confirmados, sendo a violação destes direitos sujeitos a responsabilização administrativa, civil e criminal. O descumprimento das orientações da equipe de saúde, poderão acarretar sanções prevista do Código Penal Brasileiro em seu Art. 267 e 268
Informamos que é obrigatório o uso de máscara conforme RESOLUÇÃO SESA Nº 243/2022. Art. 6º Fica obrigatório o uso de máscaras de proteção facial com total cobertura do nariz, boca e queixo:
I – Por indivíduos com sintomas de síndrome gripal, teste positivo, ou exposição a alguém com COVID-19 em ambientes abertos e fechados; 
II – No controle de surtos; 
III – Para acesso aos espaços públicos ou privados de prestação de serviços de saúde, que atendam pacientes com suspeita ou confirmação de casos de síndrome respiratórias e COVID-19, por funcionários, pacientes e visitantes.",,0.0
Catanduvas,PR,Post,2022-04-14 01:14:48,municipiodecatanduvas,Município de Catanduvas realiza  Arrastão contra o mosquito da Dengue.,,3.0
Catanduvas,PR,Comentario,2022-04-14 02:44:44,rivaldocarlos.p,,Tem unha casa aq na rua mato grosso n1075 q já foi várias vezes comunicado a prefeitura e nada está sendo feito tem um carro velho dentro da varanda e nunca foi tirado da li fora mato e entulho q brota na casa o porta está sem cadeado pq da outra vês q a prefeitura veio aq disse que iria dar um jeito e até agora nada está abandonada como sempre fica por isto mesmo da unha passada por aq que vcs vão ver se a coisa né brincadeira o mato e árvore estão por toda partes do quintal dos fundos e tem mais o dono não mora na cidade e nem tá aí pq ele não mora por perto por isto então quem tem q tomar unha solução e prefeitura sem mais nada tem q agir não esperar q isto vire unha selva e um grande criador de musquitos da dengue e outro animais pesonhentos.,
Catanduvas,PR,Post,2022-04-13 23:00:41,municipiodecatanduvas,Município de Catanduvas realiza  Arrastão contra o mosquito da Dengue.,,15.0
Catanduvas,PR,Comentario,2022-04-14 02:15:29,cleber_duhh,,👏👏👏,
Catanduvas,PR,Post,2022-04-12 22:37:29,municipiodecatanduvas,"NOTA INFORMATIVA
COVID-19

A Secretaria Municipal de Saúde de Catanduvas comunica mais 02 casos positivos de COVID-19.

Paciente do sexo masculino 23 e 60 anos, encontram-se em isolamento domiciliar sem sinais de complicação até o momento e estão sendo monitorados pelo setor epidemiológico conforme prevê a legislação e protocolos. Conforme Lei 13.853/2019, é vedado a divulgação de dados pessoais dos pacientes suspeitos ou confirmados, sendo a violação destes direitos sujeitos a responsabilização administrativa, civil e criminal. O descumprimento das orientações da equipe de saúde, poderão acarretar sanções prevista do Código Penal Brasileiro em seu Art. 267 e 268.

Informamos que é obrigatório o uso de máscara conforme RESOLUÇÃO SESA Nº 243/2022. Art. 6º Fica obrigatório o uso de máscaras de proteção facial com total cobertura do nariz, boca e queixo:
I – Por indivíduos com sintomas de síndrome gripal, teste positivo, ou exposição a alguém com COVID-19 em ambientes abertos e fechados;
II – No controle de surtos;
III – Para acesso aos espaços públicos ou privados de prestação de serviços de saúde, que atendam pacientes com suspeita ou confirmação de casos de síndrome respiratórias e COVID-19, por funcionários, pacientes e visitantes.
Catanduvas/PR 12 de abril de 2022.
 
Ademar Luiz Burckhardt
Secretário Municipal de Saúde",,1.0
Catanduvas,PR,Post,2022-04-12 14:52:57,municipiodecatanduvas,3º TORNEIO DE PESCA NO LAGO MUNICIPAL NOVO MILÊNIO EM CATANDUVAS.,,6.0
Catanduvas,PR,Post,2022-04-12 14:26:27,municipiodecatanduvas,"Atenção Catanduvas! 

É amanhã, dia 13 de abril, ARRASTÃO CONTRA A DENGUE.",,2.0
Catanduvas,PR,Post,2022-04-08 19:52:19,municipiodecatanduvas,"PREFEITO PROFESSOR MOISÉS RECEBE VISITA DE LIDERANÇAS DA CIDADE DE TRÊS PALMEIRAS – RIO GRANDE DO SUL.

Na manhã desta sexta-feira, dia 08 de abril, o Prefeito de Catanduvas, Professor Moisés, recebeu em seu gabinete a visita de lideranças da Cidade de Três Palmeiras/RS. A visita contou com a presença do prefeito, Claumir César de Oliveira (Magal), vice-prefeito, Sidemar de Oliveira (Sidão) e o Diretor Executivo do Consórcio de Desenvolvimento dos Municípios do Norte do Rio Grande do Sul – COMUNORS, Rogério Nardeli Kohlrausch. 

O encontro cortês serviu para que os gestores pudessem compartilhar algumas experiências já vivenciadas em diversos setores da Administração Pública, abordassem assuntos do âmbito político e da governabilidade.

A reunião também contou com a participação do vice-prefeito, Tio Carlos, do Secretário de Viação e Obras, Jair Rocha e do Policial Penal Federal, Flademir Scheneider.",,1.0
Catanduvas,PR,Post,2022-04-08 19:48:08,municipiodecatanduvas,"PREFEITO PROFESSOR MOISÉS RECEBE VISITA DE LIDERANÇAS DA CIDADE DE TRÊS PALMEIRAS – RIO GRANDE DO SUL.

Na manhã desta sexta-feira, dia 08 de abril, o Prefeito de Catanduvas, Professor Moisés, recebeu em seu gabinete a visita de lideranças da Cidade de Três Palmeiras/RS. A visita contou com a presença do prefeito, Claumir César de Oliveira (Magal), vice-prefeito, Sidemar de Oliveira (Sidão) e o Diretor Executivo do Consórcio de Desenvolvimento dos Municípios do Norte do Rio Grande do Sul – COMUNORS, Rogério Nardeli Kohlrausch. 

O encontro cortês serviu para que os gestores pudessem compartilhar algumas experiências já vivenciadas em diversos setores da Administração Pública, abordassem assuntos do âmbito político e da governabilidade.
A reunião também contou com a participação do vice-prefeito, Tio Carlos, do Secretário de Viação e Obras, Jair Rocha e do Policial Penal Federal, Flademir Scheneider.",,6.0
Catanduvas,PR,Post,2022-04-08 19:01:07,municipiodecatanduvas,"O PREFEITO PROFESSOR MOISÉS REALIZA A ENTREGA DE UM VEÍCULO ZERO KM PARA A SECRETARIA DE VIAÇÃO E OBRAS. 

Na manhã desta sexta-feira (8), o Prefeito de Catanduvas, Professor Moisés, juntamente com o vice-prefeito, Tio Carlos e o Deputado Estadual, Evandro Araújo, realizou a entrega de um Veículo Fiat Strada Endurance, zero km, para a Secretaria de Viação e Obras.

A aquisição deste veículo tem por objetivo reforçar as condições de trabalho e dar mais agilidade e efetividade no atendimento da população. 

O valor destinado para aquisição do automóvel, Fiat Strada Endurance, foi conquistado junto ao Governo do Estado, através do Plano de Apoio ao Desenvolvimento dos Municípios do Estado do Paraná (PAM), graças a importante intervenção do Deputado Estadual, Evandro Araújo, que intermediou a liberação do recurso. 

As chaves do veículo foram entregues ao Secretário de Viação e Obras, Jair Rocha.

Também estiveram presentes no ato de entrega, o suplente de vereador, Milton Kultz (Miltinho), servidor público Municipal, Telmo Bernartt, barbeiro, André Tomazzini Kultz, pintor, Airton Correia e os produtores rurais, Emerson Hoffman e Romeu Holdys.",,6.0
Catanduvas,PR,Post,2022-04-08 18:32:06,municipiodecatanduvas,Atenção Catanduvas!,,0.0
Catanduvas,PR,Post,2022-04-08 17:25:36,municipiodecatanduvas,"O PREFEITO PROFESSOR MOISÉS REALIZA A ENTREGA DE UM VEÍCULO ZERO KM PARA A SECRETARIA DE VIAÇÃO E OBRAS. 

Na manhã desta sexta-feira (8), o Prefeito de Catanduvas, Professor Moisés, juntamente com o vice-prefeito, Tio Carlos e o Deputado Estadual, Evandro Araújo, realizou a entrega de um Veículo Fiat Strada Endurance, zero km, para a Secretaria de Viação e Obras.

A aquisição deste veículo tem por objetivo reforçar as condições de trabalho e dar mais agilidade e efetividade no atendimento da população. 

O valor destinado para aquisição do automóvel, Fiat Strada Endurance, foi conquistado junto ao Governo do Estado, através do Plano de Apoio ao Desenvolvimento dos Municípios do Estado do Paraná (PAM), graças a importante intervenção do Deputado Estadual, Evandro Araújo, que intermediou a liberação do recurso. 

As chaves do veículo foram entregues ao Secretário de Viação e Obras, Jair Rocha.

Também estiveram presentes no ato de entrega, o suplente de vereador, Milton Kultz (Miltinho), servidor público Municipal, Telmo Bernartt, barbeiro, André Tomazzini Kultz, pintor, Airton Correia e os produtores rurais, Emerson Hoffman e Romeu Holdys.",,6.0
Catas Altas,MG,Post,2022-09-20 18:46:33,prefeituracatasaltas,"O APP CATAS ALTAS INTELIGENTE  EVOLUIU

🔸 A Prefeitura lançou uma série de inovações e novos recursos no aplicativo Catas Altas Inteligente, proporcionando mais praticidade e comodidade aos munícipes. 

✅ Agora no aplicativo você pode consultar a lista de medicamentos que estão disponíveis na farmácia popular, visualizar o calendário de eventos culturais, artísticos e esportivos que acontecerão no município e 
até mesmo acessar o aplicativo pelo computador.

Além disso, a ferramenta está de cara nova, com novo design, muito mais moderno. 

📲 Baixe grátis nosso app. É rápido, simples e não ocupa muito espaço em seu celular.

Versão Android: https://bit.ly/3U9wyI6
Versão iOS: https://apple.co/3QKOPsh

🌐 Ou se preferir, acesse pelo site: https://catasaltasmg.appcidades.com.br",,4.0
Catas Altas,MG,Post,2022-09-20 17:44:42,prefeituracatasaltas,"PREFEITURA PROMOVE AÇÕES DA CAMPANHA SETEMBRO AMARELO 🎗️ 

🔸A Prefeitura, por meio da Secretaria de Saúde, realizará diversas ações e atividades de prevenção ao suicídio no Setembro Amarelo.

➡️Na próxima sexta-feira (23) às 14:30 na Casa do Professor haverá uma palestra que será ministrada pelos psicólogos prestadores de serviço do município, com o tema ‘’Valorização da vida’’.

📌Estão programadas também ações de conscientização na Escola Estadual Alzira Ayres Pereira no dia 27/09 (terça) às 08:00 e no dia 29/09 (quinta) às 13:00

Venha participar.
 
✅Contamos com a sua presença!",,9.0
Catas Altas,MG,Post,2022-09-19 19:05:06,prefeituracatasaltas,"ORIGEM DO SETEMBRO AMARELO

O Setembro Amarelo começou nos EUA, quando o jovem Mike Emme, de 17 anos, cometeu suicídio, em 1994.

Mike era um rapaz muito habilidoso e restaurou um automóvel Mustang 68, pintando-o de amarelo. Por conta disso, ficou conhecido como ""Mustang Mike"". Seus pais e amigos não perceberam que o jovem tinha sérios problemas psicológicos e não conseguiram evitar sua morte.

No dia do velório, foi feita uma cesta com muitos cartões decorados com fitas amarelas. Dentro deles tinha a mensagem ""Se você precisar, peça ajuda."". A iniciativa foi o estopim para um movimento importante de prevenção ao suicídio, pois os cartões chegaram realmente às mãos de pessoas que precisavam de apoio.

Em consequência dessa triste história, foi escolhido como símbolo da luta contra o suicídio, o laço amarelo.",,15.0
