Municipio,UF,Post/Coment,Data,Usuario,Comentarios,ComentarioTraduzido,Subjetividade,Polaridade,Analise
Campo Limpo Paulista,SP,Comentario,2022-07-31 22:15:42,monteiro_eurico,E ótimo ! Muito mais vagas,It's great ! Much more vacancies,0.625,0.75,Positivo
Campo Limpo Paulista,SP,Comentario,2022-07-31 18:04:25,jpr.oliveira,"Legal pra quem.nao tem.que descarregar né....no comércio principalmente as casas de ração, os e treinadores atravessam várias vezes carregando peso para atender essa norma....ridiculo","Cool for who.Nao has.what unload right .... in trade mainly the ration houses, the and coaches cross several times carrying weight to meet this norm .... Ridiculo",0.304,0.16,Positivo
Campo Limpo Paulista,SP,Comentario,2022-07-31 22:02:57,leandroat99,"Projeto de quem não entende nada de trânsito, e muito menos de segurança!","Project of those who don't understand anything about traffic, let alone safety!",0.0,0.0,Neutro
Campo Limpo Paulista,SP,Comentario,2022-08-01 00:09:29,benctor,"Aproveitando o embalo, na entrada principal do supermercado Ricoy, tem umas 2 ou 3 vagas de estacionamento e logo tem a faixa de pedestres, o motorista descendo a Adherbal não enxerga o pedestre na faixa se tem carros nas vagas, prestem atenção nisso também.","Taking advantage of the package, at the main entrance of the Ricoy Supermarket, has about 2 or 3 parking spaces and soon has the pedestrian strip, the driver descending Adherbal does not see the pedestrian in the track if he has cars in vacancies, pay attention to it as well.",0.333,0.167,Positivo
Campo Limpo Paulista,SP,Comentario,2022-08-02 09:32:30,mcellopes,Lei de acessibilidade zero.,Zero Accessibility Law.,0.0,0.0,Neutro
Campo Limpo Paulista,SP,Comentario,2022-07-31 21:25:14,roselainevictorino,Ficou péssimo,It was terrible,1.0,-1.0,Negativo
Campo Limpo Paulista,SP,Comentario,2022-07-31 17:37:55,fermatheussantosms,Ficou ótimo !,It looks great !,0.75,1.0,Positivo
Campo Limpo Paulista,SP,Comentario,2022-07-31 23:04:29,ary_beato,Ficou uma porcaria,It was a crap,0.8,-0.8,Negativo
Campo Limpo Paulista,SP,Comentario,2022-07-31 18:49:04,rhosanabueno,Péssimo ....principalmente para crianças e deficientes,Terrible .... mainly for children and disabled,0.544,-0.344,Negativo
Campo Limpo Paulista,SP,Comentario,2022-07-31 17:21:38,alexandre_sccp_s,"Achei que ficou muito perigoso, para o passageiro sair do carro, porque a maioria não tem a noção do condutor de olhar no espelho para abrir a porta, e também para os deficientes.","I thought it was very dangerous, for the passenger to get out of the car, because most do not have the notion of the driver of looking in the mirror to open the door, and also for the disabled.",0.575,-0.12,Negativo
Campo Limpo Paulista,SP,Comentario,2022-07-31 21:09:39,lets_rosaa,acho que as vagas deveriam ser do outro lado,I think the vacancies should be on the other side,0.375,-0.125,Negativo
Campo Limpo Paulista,SP,Comentario,2022-07-31 19:57:28,__graoliv,"Péssimo.antes era bem melhor, assim ficou complicado para pedestre e motorista","Bad. Before it was much better, so it was complicated for pedestrian and driver",0.722,-0.233,Negativo
Campo Limpo Paulista,SP,Comentario,2022-07-31 17:19:08,buckxox,Sem duvidas totalmente horrível!,No doubt totally horrible!,1.0,-1.0,Negativo
Campo Limpo Paulista,SP,Comentario,2022-07-31 21:03:10,dayiyane,"Uma vergonha,","A shame,",0.0,0.0,Neutro
Campo Limpo Paulista,SP,Comentario,2022-07-31 20:01:22,lucianagiovannetti,Aumentou o número de vagas...eu aprovo,Increased the number of vacancies ... I approve,0.0,0.0,Neutro
Campo Limpo Paulista,SP,Comentario,2022-07-31 18:57:36,marildaamancio,Péssimo,Terrible,1.0,-1.0,Negativo
Campo Limpo Paulista,SP,Comentario,2022-07-31 20:01:20,simonenasar,Péssimo!,Terrible!,1.0,-1.0,Negativo
Campo Limpo Paulista,SP,Comentario,2022-07-31 18:09:04,fabiocarelli2020,Horrível!! A pior ideia que tiveram,Horrible!! The worst idea they had,1.0,-1.0,Negativo
Campo Limpo Paulista,SP,Comentario,2022-07-31 19:57:49,juli.galdino,Terrível! Ruim para estacionar e complicado para descer com crianças ou idosos.,Terrible! Bad to park and complicated to descend with children or the elderly.,0.889,-0.733,Negativo
Campo Limpo Paulista,SP,Comentario,2022-07-31 18:37:47,vanessamaressa.m,Péssimo! A ponto de alguém abrir a porta e ocorrer um acidente,Terrible! To the point that someone opens the door and an accident occurs,1.0,-1.0,Negativo
Campo Limpo Paulista,SP,Comentario,2022-08-01 11:42:49,lidiana.hairenails,"Ficou horrível, péssimo e muito perigoso","It was horrible, terrible and very dangerous",1.0,-0.927,Negativo
Campo Limpo Paulista,SP,Comentario,2022-07-31 17:44:13,joycecds,"Horrível, não pensaram nos portadores de deficiência. Imagina um motorista como faz?","Horrible, they did not think about the disabled. Imagine a driver how do you?",0.65,-0.6,Negativo
Campo Limpo Paulista,SP,Comentario,2022-07-31 18:08:43,fabiocarelli2020,Horrível !! Sem,Horrible !! Without,1.0,-1.0,Negativo
Campo Limpo Paulista,SP,Comentario,2022-08-02 01:30:44,andiara_rodrigues,"Horrível, precisa voltar como era antes nada haver o que fizeram ficou foi perigoso","Horrible, you need to go back as it was before there was nothing there was what they did was dangerous",0.633,-0.533,Negativo
Campo Limpo Paulista,SP,Comentario,2022-07-31 17:43:44,mauriciiodiniz,Horrível,Horrible,1.0,-1.0,Negativo
Campo Limpo Paulista,SP,Comentario,2022-07-31 17:21:47,aylalu,Horrível,Horrible,1.0,-1.0,Negativo
Campo Limpo Paulista,SP,Comentario,2022-07-31 20:10:12,l.cassiano_,Horrível,Horrible,1.0,-1.0,Negativo
Campo Limpo Paulista,SP,Comentario,2022-07-30 13:28:24,magnificos_sabor_food_truck,"Vem curtir com a família e amigos,uma tarde de samba e um lindo por do Sol","Come enjoy with family and friends, a samba afternoon and a beautiful sunset",0.75,0.625,Positivo
Campo Limpo Paulista,SP,Comentario,2022-07-31 23:56:58,matheuss_gobbo,precisamos de médicos,We need doctors,0.0,0.0,Neutro
Campo Limpo Paulista,SP,Comentario,2022-07-28 15:51:26,dalva5135,Marisa.canilbolinha,Marisa.canilbolinha,0.0,0.0,Neutro
Campo Limpo Paulista,SP,Comentario,2022-07-28 16:25:40,ricardagoldoni,Eu tenho um ano aguardando uma colonoscopia vergonhoso,I have a year waiting for a shameful colonoscopy,0.0,0.0,Neutro
Campo Limpo Paulista,SP,Comentario,2022-07-28 19:22:57,beluxy_semijoias,Entendam não é um prêmio e sim impostos caros que pagamos então não estão fazendo favor nem caridade.,Understanding is not a prize but expensive taxes we pay so they are not doing favor or charity.,0.7,-0.5,Negativo
Campo Limpo Paulista,SP,Comentario,2022-07-29 13:27:38,anapaularossi36,Eu tenho oftalmologista no sus,I have ophthalmologist in SUS,0.0,0.0,Neutro
Campo Limpo Paulista,SP,Comentario,2022-07-29 13:27:58,anapaularossi36,Minha mãe tem a segunda audiometria,My mother has the second audiometry,0.0,0.0,Neutro
Campo Limpo Paulista,SP,Comentario,2022-07-29 13:28:31,anapaularossi36,Minha mãe tem ultrassom com. Doppler,My mother has ultrasound with. Doppler,0.0,0.0,Neutro
Campo Limpo Paulista,SP,Comentario,2022-07-29 14:10:43,roh_oliveeira,"Olá, o assunto que vou tratar não tem a ver com o post, porém, por gentileza poderiam informar... Há alguma informação oficial a respeito de desabastecimento de agua no bairro do Parque Internacional? Ontem pessoas que se identificaram como funcionarios da Sabesp passaram pelo bairro comunicando que a partir da proxima semana as residencias serão abastecidas com caminhão pipa. Isso procede?","Hello, the subject I am going to deal with is not to do with the post, however, please inform ... Is there any official information about the shortage of water in the neighborhood of Park Internacional? Yesterday people who identified themselves as Sabesp employees passed through the neighborhood communicating that from the next week the residences will be supplied with a kite truck. Does this proceed?",0.167,-0.083,Negativo
Catanduvas,PR,Comentario,2022-09-04 15:33:28,rivaldocarlos.p,Muito bem parabéns prefeitura por está Edéia maravilhosa de chamar povo pra comemoração do sete se setembro pq este e o dia do povo parabéns prefeito.,Very well congratulations city hall for this wonderful Edéia to call people to celebrate seven if September because this and the day of the people congratulations mayor.,0.65,0.6,Positivo
Catanduvas,PR,Comentario,2022-08-31 22:52:51,rivaldocarlos.p,Muito bem senhor prefeito está sendo bem empregado o dinheiro do município parabéns,Very well sir mayor is being well employed the money from the municipality congratulations,0.3,0.2,Positivo
Catanduvas,PR,Comentario,2022-08-07 21:03:40,frazaokarate,Oss,OSS,0.0,0.0,Neutro
Catanduvas,PR,Comentario,2022-07-07 01:29:20,rivaldocarlos.p,Falta de limpeza de quintal em Catanduva existe muitas casas fechada pra alugar em imobiliária que nem taí pra fazer a limpeza das mesmas,Lack of backyard cleaning in Catanduva there are many homes closed to rent in real estate that is not even to clean them,0.4,0.242,Positivo
Catanduvas,PR,Comentario,2022-07-06 21:27:34,ojoaresvieira,Este prefeito está de mais kkkk,This mayor is more kkkk,0.5,0.5,Positivo
Catanduvas,PR,Comentario,2022-06-28 22:24:46,ojoaresvieira,"PARABÉNS PREFEITO DE CATANDUVAS PARANÁ FICO MUITO FELÍZ DE QUE CATANDUVAS TEM UM PREFEITO DE VERDADE ,QUE SE PREOCUOA COM SUA CIDADE ,TIVEMOS UM ATRITO MAIS EM PARTICULAR NA EPOCA DA PRIMEIRA CAMPANHA POLÍTICA ,MAIS SE A PESSOA VEZ,ALEM DOQUE EU PREVIA TEM QUE ELOGIAR MESMO,E AQUILO QUE PROMETÍ NA ÉPOCA NO PALANQUE COM VOCE VOCE HONRRO,POSSO IR A CATANDUVAS E DISET ESTÁ VENDO AÍ O OREFEITO É O CAAAARA","Congratulations Mayor of Catanduvas Paraná I am very felít that Catanduvas has a real mayor who cares about his city, we had a more particular friction at the time of the first political campaign, but if the person, besides, has to praise Even, and what I promised at the time on the stage with you you honor, I can go to catanduvas and diseth is seeing the ore is the caaaara",0.311,0.219,Positivo
Catanduvas,PR,Comentario,2022-06-21 20:15:16,ojoaresvieira,"PARABÉNS PREFEITO DE CATANDUVAS,FASENTO OQUE NEM UM PREFEITO FEZ ATÉ HOJE","Congratulations Mayor of Catanduvas, doing what a mayor did not even have done",0.0,0.0,Neutro
Catanduvas,PR,Comentario,2022-06-21 20:16:41,ojoaresvieira,"AÍ NÃO TEM PRA NINGUEM ,KKKK PORQUE QUEM PRANTA COLHE?","There is no one for anyone, kkkk because who plays gaps?",0.0,0.0,Neutro
Catanduvas,PR,Comentario,2022-06-21 20:19:16,ojoaresvieira,"VEJAM OS CALSAMENTO EM REDOR DA CIDADE,EU FUI VER E CONFERÍ ESTÁ LINDO.","Look at the lousing around the city, I went to see and conference is beautiful.",1.0,0.85,Positivo
Catanduvas,PR,Comentario,2022-06-21 20:54:43,dircele_cordeiro,Parabéns ao prefeito e equipe,Congratulations to the mayor and team,0.0,0.0,Neutro
Catanduvas,PR,Comentario,2022-06-21 22:10:47,gb.patolino,"Parabéns prefeito, continue assim para nossa cidade ficar cada vez melhor de se viver e mas bonita, futuramente podemos ganhar cada vez mais cidadãos e catanduvas ficar cada vez mas bem falada.","Congratulations Mayor, continue like this for our city to get better and better to live and but beautiful, in the future we can earn more and more citizens and catanduvas get each time but well spoken.",0.518,0.427,Positivo
Catanduvas,PR,Comentario,2022-06-16 23:56:48,suco.guerino,Bah,Bah,0.0,0.0,Neutro
Catanduvas,PR,Comentario,2022-05-28 00:19:53,clevisveve,Ótimo perfeito,Great perfect,0.875,0.9,Positivo
Catanduvas,PR,Comentario,2022-05-28 09:25:42,brancosoeli,Vai,Go,0.0,0.0,Neutro
Catanduvas,PR,Comentario,2022-05-25 12:58:09,ionarasgomes,Meus sentimentos a todos familiares e amigos! Que Deus conforte o coração de todos,My feelings to all family and friends! May God comfort the hearts of all,0.0,0.0,Neutro
