Municipio,UF,Post/Coment,Data,Usuario,Legenda,Likes
Chopinzinho,PR,Post,2022-08-22 17:58:04,municipiodechopinzinho,Parabéns aos profissionais que têm o compromisso diário de enriquecer a educação! educacaochopinzinho chopinzinhocrescecomvoce coordenadorpedagogico,7.0
Chopinzinho,PR,Post,2022-08-22 10:47:55,municipiodechopinzinho,Hoje é dia de circo!! culturachopinzinho chopinzinhocrescecomvoce,11.0
Chopinzinho,PR,Post,2022-08-18 16:43:03,municipiodechopinzinho,"Cursinho Pré Vestibular Teve início na noite de ontem, (17), o cursinho pré vestibular gratuito. A Administração Municipal está ofertando uma oportunidade gratuita de aprendizado através de um cursinho que objetiva revisar conteúdos estudados durante o ensino médio e preparar os estudantes para o ENEM e para os vestibulares aos quais estarão se inscrevendo. O cursinho terá 212 horas de atividades presenciais, sendo desenvolvido através de aulas com 50 minutos de duração, nos componentes curriculares de: Biologia, Física, Geografia, História, Língua Portuguesa e Redação, Matemática e Química. Serão realizados dois simulados. Desejamos bons estudos aos cursistas e lembramos que para alcançar um objetivo é necessário dedicação, disciplina e rotina de estudos.",24.0
Chopinzinho,PR,Post,2022-08-16 19:59:36,municipiodechopinzinho,"A Secretaria de Saúde, através do setor de odontologia, vem buscando levar melhores condições de saúde bucal aos pacientes, realizando diagnósticos, tratamentos e avaliações para obtenção da prótese dentária. Somente neste ano de 2022, foram entregues aproximadamente 350 próteses.“Estamos muito felizes com os resultados alcançados. Atendemos mais de 700 pessoas em quase dois anos de trabalho e isto é gratificante. Ver as pessoas mudarem seu estilo de vida, voltar a sorrir, se alimentar melhor, e principalmente, sem dor, nos faz seguir nossa caminhada com consciência tranquila, tendo a certeza que estamos desenvolvendo um bom trabalho”, diz Allyne Marini, Coordenadora da Odontologia do município. chopinzinhocrescecomvoce meusorrisonovo odontologia",24.0
Chopinzinho,PR,Post,2022-08-15 19:32:10,municipiodechopinzinho,"A Universidade Estadual do Centro-Oeste (Unicentro) está com inscrições abertas para a edição 2022 do Programa de Avaliação Continuada. O PAC é uma das possibilidades de acesso aos cursos superiores ofertados pela universidade. “O PAC”, avalia o estudante Gabriel Pereira Fernandes, aluno do segundo ano do Ensino Médio, “é uma oportunidade a mais de entrar num curso que eu quero e que eu sei que vou gostar”. A diferença do Processo de Avaliação Continuada em relação ao Vestibular, que conta com uma etapa única de seleção, é que o estudante participa de três provas – uma ao final de cada ano do Ensino Médio. E foi justamente essa característica que mais chamou a atenção do Gabriel, que fez e etapa 1 do PAC em 2021 e, esse ano, se prepara para fazer as provas da segunda etapa. “No PAC são os conteúdos do ano, o que a gente acabou de ver, tudo muito mais fresco no cérebro e, também, é muito menos coisa para estudar e dá para revisar em menos tempo”, diz. Podem participar do PAC somente estudantes regularmente matriculados no Ensino Médio. Alunos do primeiro ano fazem o PAC 1, da segunda série o PAC 2, e os do terceirão o PAC 3. Além disso, só pode fazer o PAC 2 quem realizou as provas do PAC 1 e o PAC 3 é exclusivo para quem fez as provas das etapas 1 e 2 do Processo de Avaliação Continuada. “As provas do PAC”, explica Maria Mores Pinto, que é coordenadora de Processos Seletivos da Unicentro, “são realizadas em um único dia, com duração de quatro horas. As provas são compostas de uma redação e de 50 questões objetivas do conteúdo estudado na série correspondente à etapa”. Nesse ano, o processo seletivo está agendado para nove de outubro. As inscrições para o PAC estão abertas e podem ser realizadas até o dia 17 de agosto, pela página do PAC, no site da Unicentro. O valor da inscrição varia de acordo com a etapa. Assim, o valor do PAC 1 é de 80 reais, a taxa do PAC 2 é 70 reais e 60 reais para o PAC 3. A opção pelo curso é feita pelo estudante apenas quando ele realiza a inscrição para a terceira etapa do Programa de Avaliação Continuada. Anualmente, a Unicentro reserva 10% do total de vagas ofertadas ao PAC.",2.0
Chopinzinho,PR,Post,2022-08-12 19:40:32,municipiodechopinzinho,"A Administração Municipal, através Secretaria de Obras e Viação, recebeu na manhã desta sexta-feira,(12), mais uma motoniveladora nova. Tendo como valor conveniado, R$820.000,00, sendo R$ 704.790,00 de emenda parlamentar e contrapartida do município no valor de R$115.210,00. Máquinas novas e em bom estado, resultam em melhores condições de trabalho e menor custo com manutenção para o município. Mais uma conquista da população chopinzinhense! chopinzinhocrescecomvoce viacaoeobras",13.0
Chopinzinho,PR,Post,2022-08-12 18:04:41,municipiodechopinzinho,"A vida é arte e a arte é vida. A arte está na pintura, na música, no teatro e em todas as expressões de sentimentos. Sem arte, a vida seria vazia, seria sem graça, cinzenta...Não existe arte bela ou feia. Existem tipos de sensibilidade e óticas diversas de entender a arte, como ela mesma é: diversa e única. 12 de agosto, dia Nacional das Artes.",1.0
Chopinzinho,PR,Post,2022-08-12 10:47:55,municipiodechopinzinho,"Pontos de ônibus nos bairros Jardins I e II. No total, serão 33 novos pontos de ônibus construídos. chopinzinhocrescecomvoce",34.0
Chopinzinho,PR,Post,2022-08-11 16:38:04,municipiodechopinzinho,Projeto: Cultivando Valores em busca da Sustentabilidade,63.0
Chopinzinho,PR,Post,2022-08-11 14:32:39,municipiodechopinzinho,Parabéns Estudante!,13.0
Chopinzinho,PR,Post,2022-08-11 12:57:33,municipiodechopinzinho,"Rua das Palmeiras, Bairro Cristo Rei. Projeto de recapeamento asfáltico com calçadas. chopinzinhocrescecomvoce +asfalto mobilidadeurbana",14.0
Chopinzinho,PR,Post,2022-08-11 01:27:58,municipiodechopinzinho,"Bairro São Genaro, rua Guilherme Bocalon recebendo recapeamento asfáltico e calçadas. chopinzinhocrescecomvoce mobilidadeurbana chopinzinhocrescecomvocecom+asfalto",39.0
Chopinzinho,PR,Post,2022-08-10 19:39:10,municipiodechopinzinho,"Na tarde desta quarta-feira, (10), a ONCVIDA realizou o repasse de equipamentos para entidades do município. O Instituto São Rafael recebeu, nesta oportunidade, como doação, dois computadores. O consultório Ferri Odontologia e a Secretaria Municipal Saúde, receberam em forma de comodato, um aparelho para Laserterapia de baixa intensidade, para procedimentos odontológicos. O aparelho vai atuar nos casos de pacientes oncológicos que apresentam lesões bucais, e até mesmo na prevenção, para que receba o tratamento adequado e o caso não evolua.",64.0
Chopinzinho,PR,Post,2022-08-09 14:09:53,municipiodechopinzinho,"Mais uma rua recebendo o recapeamento asfáltico no centro da cidade. Melhores acessos, melhores condições de trafegabilidade. chopinzinhocrescecomvoce",15.0
Chopinzinho,PR,Post,2022-08-08 19:17:34,municipiodechopinzinho,"No próximo dia 18 de agosto, a cidade de Chopinzinho receberá mais um evento cultural. Trata-se do concerto instrumental liderado pelo bandolinista Daniel Migliavacca e conta com a participação dos músicos Lucas Melo (violão 7 cordas) e Luís Rolim (percussão). Migliavacca é um dos jovens representantes do Choro e do bandolim no Brasil. Tem se destacado em diversos projetos como instrumentista, compositor, arranjador e diretor musical. Já conquistou prêmios pelo Brasil como instrumentista e compositor e possui 7 CDs lançados. É bacharel em Música Popular pela UNESPAR (2011) e mestre em Música pela UFRJ (2019) tendo lançado uma série de Dez Estudos para Bandolim Solo contribuindo para o desenvolvimento técnico do instrumento no Brasil. O evento acontecerá no Anfiteatro David Rogos Schmitz, às 20:00h, a entrada é gratuita. O concerto apresenta um panorama da história do Choro que, apesar de ser um gênero genuinamente brasileiro e a primeira música urbana do país, ainda é pouco difundido. O repertório, com arranjos e direção musical de Daniel Migliavacca, homenageia compositores fundamentais do gênero como Chiquinha Gonzaga, Joaquim Callado, Anacleto de Medeiros, Chiquinha Gonzaga, Ernesto Nazareth, Garoto, Waldir Azevedo, Pixinguinha, Luperce Miranda, Jacob do Bandolim e chorões paranaenses, como o bandolinista Walter Scheibel. O projeto foi aprovado no Programa Estadual de Fomento e Incentivo à Cultura (PROFICE) da Secretaria de Estado da Comunicação Social e da Cultura Governo do Estado do Paraná e possui o apoio da Copel. Anote em sua agenda, dia 18 de agosto, seu compromisso é com a cultura, no Anfiteatro Anfiteatro David Rogos Schmitz, às 20:00h, a entrada é gratuita, participe! ahistoriadochoro culturachopinzinho chopinzinhocrescecomvoce",39.0
Chopinzinho,PR,Post,2022-08-05 21:16:43,municipiodechopinzinho,"Criança Feliz!! Evento comemorativo ao mês da Primeira Infância. Crianças e suas famílias participaram de uma tarde especial com brincadeiras, lanche e muita diversão.",29.0
Chopinzinho,PR,Post,2022-08-05 12:27:21,municipiodechopinzinho,"Ação do grupo de Chopinzinho, do Programa Criança Feliz, comemorando o mês da Primeira Infância. Fazendo parte do Projeto da Universidade da Criança 2022. criancafeliz mesdaprimeirainfancia universidadedacriança chopinzinhocrescecomvoce",2.0
Chopinzinho,PR,Post,2022-08-05 12:15:42,municipiodechopinzinho,"A Escola Maria Evanira foi inaugurada em 2007 para atender alunos em período integral. Nestes 16 anos muitos profissionais partilharam experiências, ensinaram e aprenderam neste espaço. Muitas crianças foram conduzidas, orientadas e educadas. O espaço físico passou por mudanças, foram realizadas melhorias, ampliações, revitalização, adaptações de ambientes...mudanças com foco na melhoria da qualidade do ensino ofertado. A Escola passou a ser Centro Municipal de Educação Integral. Hoje a escola atende 213 alunos vindos das Escolas Santiago, Tancredo e Tasso. Conta com uma equipe de 23 profissionais. A necessidade de ampliação de espaços foi solicitada ao FNDE ainda no ano 2015. No ano de 2019 foram liberados recursos no valor de R$ 445.635,00, mas a obra foi paralisada durante o período da pandemia. O Município de Chopinzinho investiu R$122.005,12 em recursos livres para que as edificações fossem concluídas. No último dia 04 de agosto, foi realizado ato simbólico de entrega do novo espaço com banheiros, lavanderia e cinco amplas salas onde serão realizadas diversas oficinas pedagógicas. O evento contou com a presença de autoridades e de profissionais que atuaram e atuam na instituição no decorrer destes 16 anos de atividades pedagógicas. O Prefeito Edson Luiz Cenci, enfatizou a importância de cuidar da infância e de oportunizar as crianças aprendizagens significativas. Um ambiente de aprendizado adequado, organizado e seguro possibilita qualidade de vida e desenvolvimento de habilidades. educacaochopinzinho chopinzinhocrescecomvoce ensinoemtempointegral investimentoemeducacao",26.0
Chopinzinho,PR,Post,2022-08-04 18:15:13,municipiodechopinzinho,Festival Canta Terra 2022!,30.0
Chopinzinho,PR,Post,2022-08-03 20:00:05,municipiodechopinzinho,"A peça teatral juntos aborda, sem formato didático, as questões da transição do jovem para a vida adulta, em suas amplas mudanças e decisões. No dia de sua formatura no ensino médio, três colegas inseparáveis fazem planos para o futuro. No entanto, a separação é inevitável, mas a distância, hoje, é relativa, graças às redes sociais. Com o auxílio da irmã de um deles e de outras personagens que aparecem, os amigos criam, juntos, um projeto que possa reuni-los outra vez e garantir que seus sonhos de trabalho se realizem. Com muitas complicações e situações divertidas, Juntos foi concebida para um público jovem, de 13 a 20 anos. A direção prevê uma concepção muito contemporânea, que brinca com o analógico e o virtual. Participe você também!! Local: Anfiteatro David Rogos Schmitz Horário: 19 horas",1.0
Chopinzinho,PR,Post,2022-08-03 14:14:54,municipiodechopinzinho,"A doação de sangue é um gesto solidário. Uma pequena quantidade de sangue pode salvar a vida de pessoas que se submetem a tratamentos e intervenções médicas de grande porte e complexidade, como transfusões, transplantes, procedimentos oncológicos e cirurgias. Você pode salvar vidas! A Secretaria de Saúde do Município de Chopinzinho em parceria com o Instituto São Rafael, estarão levando até Pato Branco as pessoas que têm interesse em fazer a doação de sangue. Será nos dias 03, 17 e 31 de agosto de 2022, no período da tarde, mediante agendamento. Os agendamentos devem ser feitos através do telefone (46) 3242- 2341 com Aline. Nos meses de setembro, outubro, novembro e dezembro, novas datas serão marcadas para a realização de doação de sangue.",1.0
Chopinzinho,PR,Post,2022-08-01 19:03:16,municipiodechopinzinho,"A jovem atleta chopinzinhense, Gabriela Zuquelo, começou a treinar e descobriu a paixão pelo voleibol, nas oficinas oferecidas pelo Município de Chopinzinho. Mais tarde, treinou no projeto Acel, também um grande parceiro do município nas modalidades esportivas. Hoje, ela segue para novos caminhos e novas oportunidades. Em busca de desafios, Gabriela com 19 anos, 1,80 de altura, disciplina e muita determinação, segue para os Estados Unidos para estudar e praticar o esporte que mais ama: o voleibol! Boa sorte Gabriela, muito sucesso nessa nova jornada! E que outros atletas sintam-se inspirados por você!",160.0
